,model,C0,S0,pato0,k_ap,GFP
1950,original,0.31622776601683794,0.31622776601683794,5.0,0.0034304692863149156,1378.9449929472414
1951,original,0.31622776601683794,0.31622776601683794,5.0,0.004037017258596553,1379.0155540352262
1952,original,0.31622776601683794,0.31622776601683794,5.0,0.004750810162102793,1379.0749240338223
1953,original,0.31622776601683794,0.31622776601683794,5.0,0.005590810182512223,1379.1249404025416
1954,original,0.31622776601683794,0.31622776601683794,5.0,0.006579332246575676,1379.1671455113092
1955,original,0.31622776601683794,0.31622776601683794,5.0,0.007742636826811269,1379.2027913424997
1956,original,0.31622776601683794,0.31622776601683794,5.0,0.009111627561154887,1379.2329238238112
1957,original,0.31622776601683794,0.31622776601683794,5.0,0.010722672220103232,1379.2584197492442
1958,original,0.31622776601683794,0.31622776601683794,5.0,0.012618568830660211,1379.2800098917855
1959,original,0.31622776601683794,0.31622776601683794,5.0,0.014849682622544635,1379.2982944282296
1960,original,0.31622776601683794,0.31622776601683794,5.0,0.017475284000076828,1379.3137926362313
1961,original,0.31622776601683794,0.31622776601683794,5.0,0.020565123083486514,1379.3269370822882
1962,original,0.31622776601683794,0.31622776601683794,5.0,0.024201282647943835,1379.3380873829767
1963,original,0.31622776601683794,0.31622776601683794,5.0,0.02848035868435799,1379.3475447733433
1964,original,0.31622776601683794,0.31622776601683794,5.0,0.03351602650938841,1379.355575344332
1965,original,0.31622776601683794,0.31622776601683794,5.0,0.03944206059437656,1379.3623877944044
1966,original,0.31622776601683794,0.31622776601683794,5.0,0.046415888336127725,1379.36817521758
1967,original,0.31622776601683794,0.31622776601683794,5.0,0.05462277217684337,1379.3730857649189
1968,original,0.31622776601683794,0.31622776601683794,5.0,0.06428073117284319,1379.3772611582212
1969,original,0.31622776601683794,0.31622776601683794,5.0,0.07564633275546291,1379.380805955331
1970,original,0.31622776601683794,0.31622776601683794,5.0,0.08902150854450375,1379.3838183980806
1971,original,0.31622776601683794,0.31622776601683794,5.0,0.1047615752789664,1379.3863751492693
1972,original,0.31622776601683794,0.31622776601683794,5.0,0.12328467394420659,1379.3885519167575
1973,original,0.31622776601683794,0.31622776601683794,5.0,0.145082877849594,1379.3903958437238
1974,original,0.31622776601683794,0.31622776601683794,5.0,0.17073526474706888,1379.3919698933755
1975,original,0.31622776601683794,0.31622776601683794,5.0,0.2009233002565046,1379.3933033541923
1976,original,0.31622776601683794,0.31622776601683794,5.0,0.23644894126454072,1379.3944408645327
1977,original,0.31622776601683794,0.31622776601683794,5.0,0.2782559402207126,1379.395401683919
1978,original,0.31622776601683794,0.31622776601683794,5.0,0.3274549162877725,1379.396216489856
1979,original,0.31622776601683794,0.31622776601683794,5.0,0.38535285937105274,1379.3969150953762
1980,original,0.31622776601683794,0.31622776601683794,5.0,0.4534878508128582,1379.3975048057207
1981,original,0.31622776601683794,0.31622776601683794,5.0,0.5336699231206302,1379.3980076517514
1982,original,0.31622776601683794,0.31622776601683794,5.0,0.6280291441834247,1379.3984352295802
1983,original,0.31622776601683794,0.31622776601683794,5.0,0.7390722033525775,1379.3988009321286
1984,original,0.31622776601683794,0.31622776601683794,5.0,0.8697490026177834,1379.3991072090676
1985,original,0.31622776601683794,0.31622776601683794,5.0,1.0235310218990248,1379.3993721220193
1986,original,0.31622776601683794,0.31622776601683794,5.0,1.2045035402587811,1379.3995910655228
1987,original,0.31622776601683794,0.31622776601683794,5.0,1.4174741629268048,1379.3997809499524
1988,original,0.31622776601683794,0.31622776601683794,5.0,1.6681005372000592,1379.3999415070873
1989,original,0.31622776601683794,0.31622776601683794,5.0,1.9630406500402684,1379.4000823503097
1990,original,0.31622776601683794,0.31622776601683794,5.0,2.310129700083158,1379.4001962422296
1991,original,0.31622776601683794,0.31622776601683794,5.0,2.71858824273294,1379.4002943297771
1992,original,0.31622776601683794,0.31622776601683794,5.0,3.1992671377973845,1379.4003772360263
1993,original,0.31622776601683794,0.31622776601683794,5.0,3.7649358067924634,1379.4004520542578
1994,original,0.31622776601683794,0.31622776601683794,5.0,4.430621457583878,1379.4005081715738
1995,original,0.31622776601683794,0.31622776601683794,5.0,5.214008287999684,1379.4005615060148
1996,original,0.31622776601683794,0.31622776601683794,5.0,6.135907273413163,1379.4006064132805
1997,original,0.31622776601683794,0.31622776601683794,5.0,7.220809018385457,1379.4006447360023
1998,original,0.31622776601683794,0.31622776601683794,5.0,8.497534359086439,1379.4006747294936
1999,original,0.31622776601683794,0.31622776601683794,5.0,10.0,1379.400699802172
2000,original,0.31622776601683794,0.31622776601683794,9.0,1e-06,1214.9490925735865
2001,original,0.31622776601683794,0.31622776601683794,9.0,1.1768119524349991e-06,1216.420219217741
2002,original,0.31622776601683794,0.31622776601683794,9.0,1.3848863713938717e-06,1218.120770872317
2003,original,0.31622776601683794,0.31622776601683794,9.0,1.6297508346206435e-06,1220.0806165425981
2004,original,0.31622776601683794,0.31622776601683794,9.0,1.917910261672489e-06,1222.3316662622383
2005,original,0.31622776601683794,0.31622776601683794,9.0,2.2570197196339214e-06,1224.9069179010303
2006,original,0.31622776601683794,0.31622776601683794,9.0,2.656087782946684e-06,1227.8399203915533
2007,original,0.31622776601683794,0.31622776601683794,9.0,3.1257158496882352e-06,1231.1632212297588
2008,original,0.31622776601683794,0.31622776601683794,9.0,3.6783797718286343e-06,1234.9068958144383
2009,original,0.31622776601683794,0.31622776601683794,9.0,4.328761281083061e-06,1239.0965016123123
2010,original,0.31622776601683794,0.31622776601683794,9.0,5.0941380148163755e-06,1243.7508160665739
2011,original,0.31622776601683794,0.31622776601683794,9.0,5.994842503189409e-06,1248.8791239882207
2012,original,0.31622776601683794,0.31622776601683794,9.0,7.0548023107186455e-06,1254.4789705710364
2013,original,0.31622776601683794,0.31622776601683794,9.0,8.302175681319735e-06,1260.533567019485
2014,original,0.31622776601683794,0.31622776601683794,9.0,9.770099572992246e-06,1267.0100336286903
2015,original,0.31622776601683794,0.31622776601683794,9.0,1.1497569953977357e-05,1273.858610397263
2016,original,0.31622776601683794,0.31622776601683794,9.0,1.3530477745798076e-05,1281.0128568730215
2017,original,0.31622776601683794,0.31622776601683794,9.0,1.5922827933410938e-05,1288.3913033756633
2018,original,0.31622776601683794,0.31622776601683794,9.0,1.873817422860383e-05,1295.9003953586177
2019,original,0.31622776601683794,0.31622776601683794,9.0,2.2051307399030455e-05,1303.4387352233045
2020,original,0.31622776601683794,0.31622776601683794,9.0,2.5950242113997373e-05,1310.901936215479
2021,original,0.31622776601683794,0.31622776601683794,9.0,3.053855508833412e-05,1318.1879597813574
2022,original,0.31622776601683794,0.31622776601683794,9.0,3.5938136638046256e-05,1325.201909725307
2023,original,0.31622776601683794,0.31622776601683794,9.0,4.229242874389499e-05,1331.860121396325
2024,original,0.31622776601683794,0.31622776601683794,9.0,4.977023564332114e-05,1338.0931781566487
2025,original,0.31622776601683794,0.31622776601683794,9.0,5.857020818056661e-05,1343.8473675041948
2026,original,0.31622776601683794,0.31622776601683794,9.0,6.892612104349695e-05,1349.085401744838
2027,original,0.31622776601683794,0.31622776601683794,9.0,8.111308307896872e-05,1353.7858954098137
2028,original,0.31622776601683794,0.31622776601683794,9.0,9.545484566618328e-05,1357.942539034514
2029,original,0.31622776601683794,0.31622776601683794,9.0,0.00011233240329780277,1361.563210619414
2030,original,0.31622776601683794,0.31622776601683794,9.0,0.00013219411484660288,1364.669149908633
2031,original,0.31622776601683794,0.31622776601683794,9.0,0.00015556761439304722,1367.2940353819579
2032,original,0.31622776601683794,0.31622776601683794,9.0,0.0001830738280295368,1369.4823144096208
2033,original,0.31622776601683794,0.31622776601683794,9.0,0.00021544346900318823,1371.2864074038405
2034,original,0.31622776601683794,0.31622776601683794,9.0,0.00025353644939701115,1372.7624812561078
2035,original,0.31622776601683794,0.31622776601683794,9.0,0.0002983647240283337,1373.9656165990937
2036,original,0.31622776601683794,0.31622776601683794,9.0,0.0003511191734215131,1374.9459373173506
2037,original,0.31622776601683794,0.31622776601683794,9.0,0.00041320124001153346,1375.7462478593216
2038,original,0.31622776601683794,0.31622776601683794,9.0,0.00048626015800653534,1376.4017067002865
2039,original,0.31622776601683794,0.31622776601683794,9.0,0.0005722367659350214,1376.9404650370616
2040,original,0.31622776601683794,0.31622776601683794,9.0,0.0006734150657750821,1377.3848791234805
2041,original,0.31622776601683794,0.31622776601683794,9.0,0.0007924828983539169,1377.7527844033102
2042,original,0.31622776601683794,0.31622776601683794,9.0,0.0009326033468832199,1378.0582670701194
2043,original,0.31622776601683794,0.31622776601683794,9.0,0.0010974987654930556,1378.3126674349242
2044,original,0.31622776601683794,0.31622776601683794,9.0,0.001291549665014884,1378.5250785419082
2045,original,0.31622776601683794,0.31622776601683794,9.0,0.0015199110829529332,1378.7028582578178
2046,original,0.31622776601683794,0.31622776601683794,9.0,0.001788649529057435,1378.851932950632
2047,original,0.31622776601683794,0.31622776601683794,9.0,0.00210490414451202,1378.977190946665
2048,original,0.31622776601683794,0.31622776601683794,9.0,0.0024770763559917087,1379.0826026638265
2049,original,0.31622776601683794,0.31622776601683794,9.0,0.002915053062825176,1379.171433005016
2050,original,0.31622776601683794,0.31622776601683794,9.0,0.0034304692863149156,1379.246386819417
2051,original,0.31622776601683794,0.31622776601683794,9.0,0.004037017258596553,1379.3096966016376
2052,original,0.31622776601683794,0.31622776601683794,9.0,0.004750810162102793,1379.3632241226112
2053,original,0.31622776601683794,0.31622776601683794,9.0,0.005590810182512223,1379.4085081197006
2054,original,0.31622776601683794,0.31622776601683794,9.0,0.006579332246575676,1379.446843953186
2055,original,0.31622776601683794,0.31622776601683794,9.0,0.007742636826811269,1379.4793242226613
2056,original,0.31622776601683794,0.31622776601683794,9.0,0.009111627561154887,1379.5068518012504
2057,original,0.31622776601683794,0.31622776601683794,9.0,0.010722672220103232,1379.5301912790956
2058,original,0.31622776601683794,0.31622776601683794,9.0,0.012618568830660211,1379.5499869953
2059,original,0.31622776601683794,0.31622776601683794,9.0,0.014849682622544635,1379.5667843407366
2060,original,0.31622776601683794,0.31622776601683794,9.0,0.017475284000076828,1379.5810408197012
2061,original,0.31622776601683794,0.31622776601683794,9.0,0.020565123083486514,1379.5931422498456
2062,original,0.31622776601683794,0.31622776601683794,9.0,0.024201282647943835,1379.6034164458536
2063,original,0.31622776601683794,0.31622776601683794,9.0,0.02848035868435799,1379.6121424600074
2064,original,0.31622776601683794,0.31622776601683794,9.0,0.03351602650938841,1379.6195530486007
2065,original,0.31622776601683794,0.31622776601683794,9.0,0.03944206059437656,1379.6258471633678
2066,original,0.31622776601683794,0.31622776601683794,9.0,0.046415888336127725,1379.6312002152492
2067,original,0.31622776601683794,0.31622776601683794,9.0,0.05462277217684337,1379.6357440895433
2068,original,0.31622776601683794,0.31622776601683794,9.0,0.06428073117284319,1379.6396231403635
2069,original,0.31622776601683794,0.31622776601683794,9.0,0.07564633275546291,1379.6428865799692
2070,original,0.31622776601683794,0.31622776601683794,9.0,0.08902150854450375,1379.645674364552
2071,original,0.31622776601683794,0.31622776601683794,9.0,0.1047615752789664,1379.6480474456203
2072,original,0.31622776601683794,0.31622776601683794,9.0,0.12328467394420659,1379.6500643526788
2073,original,0.31622776601683794,0.31622776601683794,9.0,0.145082877849594,1379.6517791916433
2074,original,0.31622776601683794,0.31622776601683794,9.0,0.17073526474706888,1379.6532328636076
2075,original,0.31622776601683794,0.31622776601683794,9.0,0.2009233002565046,1379.6544722938477
2076,original,0.31622776601683794,0.31622776601683794,9.0,0.23644894126454072,1379.655526886907
2077,original,0.31622776601683794,0.31622776601683794,9.0,0.2782559402207126,1379.656411560636
2078,original,0.31622776601683794,0.31622776601683794,9.0,0.3274549162877725,1379.6571812691031
2079,original,0.31622776601683794,0.31622776601683794,9.0,0.38535285937105274,1379.6578379642128
2080,original,0.31622776601683794,0.31622776601683794,9.0,0.4534878508128582,1379.658380133165
2081,original,0.31622776601683794,0.31622776601683794,9.0,0.5336699231206302,1379.6588446586757
2082,original,0.31622776601683794,0.31622776601683794,9.0,0.6280291441834247,1379.6592443739428
2083,original,0.31622776601683794,0.31622776601683794,9.0,0.7390722033525775,1379.6595738075491
2084,original,0.31622776601683794,0.31622776601683794,9.0,0.8697490026177834,1379.6598654612471
2085,original,0.31622776601683794,0.31622776601683794,9.0,1.0235310218990248,1379.6601139324891
2086,original,0.31622776601683794,0.31622776601683794,9.0,1.2045035402587811,1379.6603240104107
2087,original,0.31622776601683794,0.31622776601683794,9.0,1.4174741629268048,1379.6605172630989
2088,original,0.31622776601683794,0.31622776601683794,9.0,1.6681005372000592,1379.660648406268
2089,original,0.31622776601683794,0.31622776601683794,9.0,1.9630406500402684,1379.6607756912647
2090,original,0.31622776601683794,0.31622776601683794,9.0,2.310129700083158,1379.6608860925946
2091,original,0.31622776601683794,0.31622776601683794,9.0,2.71858824273294,1379.660989030236
2092,original,0.31622776601683794,0.31622776601683794,9.0,3.1992671377973845,1379.6610557984827
2093,original,0.31622776601683794,0.31622776601683794,9.0,3.7649358067924634,1379.6611224564892
2094,original,0.31622776601683794,0.31622776601683794,9.0,4.430621457583878,1379.661179959863
2095,original,0.31622776601683794,0.31622776601683794,9.0,5.214008287999684,1379.6612499114044
2096,original,0.31622776601683794,0.31622776601683794,9.0,6.135907273413163,1379.6612689480241
2097,original,0.31622776601683794,0.31622776601683794,9.0,7.220809018385457,1379.6613051636725
2098,original,0.31622776601683794,0.31622776601683794,9.0,8.497534359086439,1379.6613536818325
2099,original,0.31622776601683794,0.31622776601683794,9.0,10.0,1379.6613600606975
2100,original,0.31622776601683794,1.0,1.0,1e-06,1172.2283571402231
2101,original,0.31622776601683794,1.0,1.0,1.1768119524349991e-06,1173.2653690695356
2102,original,0.31622776601683794,1.0,1.0,1.3848863713938717e-06,1174.4738017043703
2103,original,0.31622776601683794,1.0,1.0,1.6297508346206435e-06,1175.8796220416025
2104,original,0.31622776601683794,1.0,1.0,1.917910261672489e-06,1177.511897639928
2105,original,0.31622776601683794,1.0,1.0,2.2570197196339214e-06,1179.402809118127
2106,original,0.31622776601683794,1.0,1.0,2.656087782946684e-06,1181.587613719141
2107,original,0.31622776601683794,1.0,1.0,3.1257158496882352e-06,1184.1043485110292
2108,original,0.31622776601683794,1.0,1.0,3.6783797718286343e-06,1186.9933375252556
2109,original,0.31622776601683794,1.0,1.0,4.328761281083061e-06,1190.2963981844873
2110,original,0.31622776601683794,1.0,1.0,5.0941380148163755e-06,1194.0555959728783
2111,original,0.31622776601683794,1.0,1.0,5.994842503189409e-06,1198.3117196863939
2112,original,0.31622776601683794,1.0,1.0,7.0548023107186455e-06,1203.1021056701136
2113,original,0.31622776601683794,1.0,1.0,8.302175681319735e-06,1208.4581373565802
2114,original,0.31622776601683794,1.0,1.0,9.770099572992246e-06,1214.4023273693847
2115,original,0.31622776601683794,1.0,1.0,1.1497569953977357e-05,1220.9451335426377
2116,original,0.31622776601683794,1.0,1.0,1.3530477745798076e-05,1228.0818171463777
2117,original,0.31622776601683794,1.0,1.0,1.5922827933410938e-05,1235.7896068301184
2118,original,0.31622776601683794,1.0,1.0,1.873817422860383e-05,1244.025646137861
2119,original,0.31622776601683794,1.0,1.0,2.2051307399030455e-05,1252.7259699964268
2120,original,0.31622776601683794,1.0,1.0,2.5950242113997373e-05,1261.806171793278
2121,original,0.31622776601683794,1.0,1.0,3.053855508833412e-05,1271.1635109824633
2122,original,0.31622776601683794,1.0,1.0,3.5938136638046256e-05,1280.6808925842824
2123,original,0.31622776601683794,1.0,1.0,4.229242874389499e-05,1290.2321455042393
2124,original,0.31622776601683794,1.0,1.0,4.977023564332114e-05,1299.6881750988377
2125,original,0.31622776601683794,1.0,1.0,5.857020818056661e-05,1308.9233259719435
2126,original,0.31622776601683794,1.0,1.0,6.892612104349695e-05,1317.8210714559502
2127,original,0.31622776601683794,1.0,1.0,8.111308307896872e-05,1326.2784957251195
2128,original,0.31622776601683794,1.0,1.0,9.545484566618328e-05,1334.2086539406728
2129,original,0.31622776601683794,1.0,1.0,0.00011233240329780277,1341.541097910555
2130,original,0.31622776601683794,1.0,1.0,0.00013219411484660288,1348.2193384791353
2131,original,0.31622776601683794,1.0,1.0,0.00015556761439304722,1354.1961004059372
2132,original,0.31622776601683794,1.0,1.0,0.0001830738280295368,1359.4264629492639
2133,original,0.31622776601683794,1.0,1.0,0.00021544346900318823,1363.86242574077
2134,original,0.31622776601683794,1.0,1.0,0.00025353644939701115,1367.4590023011535
2135,original,0.31622776601683794,1.0,1.0,0.0002983647240283337,1370.207083422768
2136,original,0.31622776601683794,1.0,1.0,0.0003511191734215131,1372.1811791544599
2137,original,0.31622776601683794,1.0,1.0,0.00041320124001153346,1373.5409202538838
2138,original,0.31622776601683794,1.0,1.0,0.00048626015800653534,1374.46827059209
2139,original,0.31622776601683794,1.0,1.0,0.0005722367659350214,1375.1107659286383
2140,original,0.31622776601683794,1.0,1.0,0.0006734150657750821,1375.5685156637476
2141,original,0.31622776601683794,1.0,1.0,0.0007924828983539169,1375.9047233388133
2142,original,0.31622776601683794,1.0,1.0,0.0009326033468832199,1376.1588270439784
2143,original,0.31622776601683794,1.0,1.0,0.0010974987654930556,1376.3557008751195
2144,original,0.31622776601683794,1.0,1.0,0.001291549665014884,1376.5114657609995
2145,original,0.31622776601683794,1.0,1.0,0.0015199110829529332,1376.6368712575386
2146,original,0.31622776601683794,1.0,1.0,0.001788649529057435,1376.7392698139035
2147,original,0.31622776601683794,1.0,1.0,0.00210490414451202,1376.823827962622
2148,original,0.31622776601683794,1.0,1.0,0.0024770763559917087,1376.894289961723
2149,original,0.31622776601683794,1.0,1.0,0.002915053062825176,1376.9533951664012
2150,original,0.31622776601683794,1.0,1.0,0.0034304692863149156,1377.003237734652
2151,original,0.31622776601683794,1.0,1.0,0.004037017258596553,1377.0454537267672
2152,original,0.31622776601683794,1.0,1.0,0.004750810162102793,1377.0812405514073
2153,original,0.31622776601683794,1.0,1.0,0.005590810182512223,1377.1116998844755
2154,original,0.31622776601683794,1.0,1.0,0.006579332246575676,1377.137618692514
2155,original,0.31622776601683794,1.0,1.0,0.007742636826811269,1377.1597110771224
2156,original,0.31622776601683794,1.0,1.0,0.009111627561154887,1377.1785429808083
2157,original,0.31622776601683794,1.0,1.0,0.010722672220103232,1377.1945950965924
2158,original,0.31622776601683794,1.0,1.0,0.012618568830660211,1377.2082687514596
2159,original,0.31622776601683794,1.0,1.0,0.014849682622544635,1377.2199422034014
2160,original,0.31622776601683794,1.0,1.0,0.017475284000076828,1377.2298786878896
2161,original,0.31622776601683794,1.0,1.0,0.020565123083486514,1377.238349915545
2162,original,0.31622776601683794,1.0,1.0,0.024201282647943835,1377.2455492021445
2163,original,0.31622776601683794,1.0,1.0,0.02848035868435799,1377.2517052608334
2164,original,0.31622776601683794,1.0,1.0,0.03351602650938841,1377.2569330313443
2165,original,0.31622776601683794,1.0,1.0,0.03944206059437656,1377.2613748479755
2166,original,0.31622776601683794,1.0,1.0,0.046415888336127725,1377.2651722669912
2167,original,0.31622776601683794,1.0,1.0,0.05462277217684337,1377.2683948296688
2168,original,0.31622776601683794,1.0,1.0,0.06428073117284319,1377.2711408502994
2169,original,0.31622776601683794,1.0,1.0,0.07564633275546291,1377.2734675174534
2170,original,0.31622776601683794,1.0,1.0,0.08902150854450375,1377.2754548470837
2171,original,0.31622776601683794,1.0,1.0,0.1047615752789664,1377.2771374906895
2172,original,0.31622776601683794,1.0,1.0,0.12328467394420659,1377.2785748578224
2173,original,0.31622776601683794,1.0,1.0,0.145082877849594,1377.2797950877593
2174,original,0.31622776601683794,1.0,1.0,0.17073526474706888,1377.2808297479812
2175,original,0.31622776601683794,1.0,1.0,0.2009233002565046,1377.2817105859217
2176,original,0.31622776601683794,1.0,1.0,0.23644894126454072,1377.2824598738396
2177,original,0.31622776601683794,1.0,1.0,0.2782559402207126,1377.2830986571691
2178,original,0.31622776601683794,1.0,1.0,0.3274549162877725,1377.2836380210542
2179,original,0.31622776601683794,1.0,1.0,0.38535285937105274,1377.2840990544928
2180,original,0.31622776601683794,1.0,1.0,0.4534878508128582,1377.2844957776683
2181,original,0.31622776601683794,1.0,1.0,0.5336699231206302,1377.2848221679935
2182,original,0.31622776601683794,1.0,1.0,0.6280291441834247,1377.2851026687754
2183,original,0.31622776601683794,1.0,1.0,0.7390722033525775,1377.2853452798872
2184,original,0.31622776601683794,1.0,1.0,0.8697490026177834,1377.285541775408
2185,original,0.31622776601683794,1.0,1.0,1.0235310218990248,1377.2857223426574
2186,original,0.31622776601683794,1.0,1.0,1.2045035402587811,1377.2858693030985
2187,original,0.31622776601683794,1.0,1.0,1.4174741629268048,1377.2859914634334
2188,original,0.31622776601683794,1.0,1.0,1.6681005372000592,1377.286101413852
2189,original,0.31622776601683794,1.0,1.0,1.9630406500402684,1377.2861953762288
2190,original,0.31622776601683794,1.0,1.0,2.310129700083158,1377.286266859309
2191,original,0.31622776601683794,1.0,1.0,2.71858824273294,1377.2863343618337
2192,original,0.31622776601683794,1.0,1.0,3.1992671377973845,1377.2864084989603
2193,original,0.31622776601683794,1.0,1.0,3.7649358067924634,1377.2864307575228
2194,original,0.31622776601683794,1.0,1.0,4.430621457583878,1377.2864758304083
2195,original,0.31622776601683794,1.0,1.0,5.214008287999684,1377.2865149068066
2196,original,0.31622776601683794,1.0,1.0,6.135907273413163,1377.2865413741122
2197,original,0.31622776601683794,1.0,1.0,7.220809018385457,1377.2865667903259
2198,original,0.31622776601683794,1.0,1.0,8.497534359086439,1377.286585420464
2199,original,0.31622776601683794,1.0,1.0,10.0,1377.286626092019
2200,original,0.31622776601683794,1.0,5.0,1e-06,1221.1752065953408
2201,original,0.31622776601683794,1.0,5.0,1.1768119524349991e-06,1224.2337029472426
2202,original,0.31622776601683794,1.0,5.0,1.3848863713938717e-06,1227.6987173916655
2203,original,0.31622776601683794,1.0,5.0,1.6297508346206435e-06,1231.6014876237405
2204,original,0.31622776601683794,1.0,5.0,1.917910261672489e-06,1235.9685389609726
2205,original,0.31622776601683794,1.0,5.0,2.2570197196339214e-06,1240.8193275424399
2206,original,0.31622776601683794,1.0,5.0,2.656087782946684e-06,1246.1634990135092
2207,original,0.31622776601683794,1.0,5.0,3.1257158496882352e-06,1251.9984862168567
2208,original,0.31622776601683794,1.0,5.0,3.6783797718286343e-06,1258.3068313876638
2209,original,0.31622776601683794,1.0,5.0,4.328761281083061e-06,1265.0545115697496
2210,original,0.31622776601683794,1.0,5.0,5.0941380148163755e-06,1272.1899004919815
2211,original,0.31622776601683794,1.0,5.0,5.994842503189409e-06,1279.6441406491513
2212,original,0.31622776601683794,1.0,5.0,7.0548023107186455e-06,1287.3327452697297
2213,original,0.31622776601683794,1.0,5.0,8.302175681319735e-06,1295.1586172459063
2214,original,0.31622776601683794,1.0,5.0,9.770099572992246e-06,1303.0164594003363
2215,original,0.31622776601683794,1.0,5.0,1.1497569953977357e-05,1310.7976974843616
2216,original,0.31622776601683794,1.0,5.0,1.3530477745798076e-05,1318.3958435942498
2217,original,0.31622776601683794,1.0,5.0,1.5922827933410938e-05,1325.7116205343916
2218,original,0.31622776601683794,1.0,5.0,1.873817422860383e-05,1332.6568099571612
2219,original,0.31622776601683794,1.0,5.0,2.2051307399030455e-05,1339.1573085746948
2220,original,0.31622776601683794,1.0,5.0,2.5950242113997373e-05,1345.1545838061081
2221,original,0.31622776601683794,1.0,5.0,3.053855508833412e-05,1350.6060507304785
2222,original,0.31622776601683794,1.0,5.0,3.5938136638046256e-05,1355.4846290797375
2223,original,0.31622776601683794,1.0,5.0,4.229242874389499e-05,1359.7782372859926
2224,original,0.31622776601683794,1.0,5.0,4.977023564332114e-05,1363.489802697364
2225,original,0.31622776601683794,1.0,5.0,5.857020818056661e-05,1366.637941982858
2226,original,0.31622776601683794,1.0,5.0,6.892612104349695e-05,1369.2578349685261
2227,original,0.31622776601683794,1.0,5.0,8.111308307896872e-05,1371.4002207415222
2228,original,0.31622776601683794,1.0,5.0,9.545484566618328e-05,1373.1273960069325
2229,original,0.31622776601683794,1.0,5.0,0.00011233240329780277,1374.5064604854444
2230,original,0.31622776601683794,1.0,5.0,0.00013219411484660288,1375.6022207241483
2231,original,0.31622776601683794,1.0,5.0,0.00015556761439304722,1376.4722359689963
2232,original,0.31622776601683794,1.0,5.0,0.0001830738280295368,1377.164693931089
2233,original,0.31622776601683794,1.0,5.0,0.00021544346900318823,1377.718311581981
2234,original,0.31622776601683794,1.0,5.0,0.00025353644939701115,1378.1634306662045
2235,original,0.31622776601683794,1.0,5.0,0.0002983647240283337,1378.523523047581
2236,original,0.31622776601683794,1.0,5.0,0.0003511191734215131,1378.81664559371
2237,original,0.31622776601683794,1.0,5.0,0.00041320124001153346,1379.0566081776476
2238,original,0.31622776601683794,1.0,5.0,0.00048626015800653534,1379.2541689237387
2239,original,0.31622776601683794,1.0,5.0,0.0005722367659350214,1379.417637270015
2240,original,0.31622776601683794,1.0,5.0,0.0006734150657750821,1379.5535019207318
2241,original,0.31622776601683794,1.0,5.0,0.0007924828983539169,1379.666869386052
2242,original,0.31622776601683794,1.0,5.0,0.0009326033468832199,1379.7618100526008
2243,original,0.31622776601683794,1.0,5.0,0.0010974987654930556,1379.841571800561
2244,original,0.31622776601683794,1.0,5.0,0.001291549665014884,1379.9087339787623
2245,original,0.31622776601683794,1.0,5.0,0.0015199110829529332,1379.9654425262836
2246,original,0.31622776601683794,1.0,5.0,0.001788649529057435,1380.0134070058962
2247,original,0.31622776601683794,1.0,5.0,0.00210490414451202,1380.0540626611814
2248,original,0.31622776601683794,1.0,5.0,0.0024770763559917087,1380.0885006501503
2249,original,0.31622776601683794,1.0,5.0,0.002915053062825176,1380.1177590809932
2250,original,0.31622776601683794,1.0,5.0,0.0034304692863149156,1380.142619463313
2251,original,0.31622776601683794,1.0,5.0,0.004037017258596553,1380.1637598184602
2252,original,0.31622776601683794,1.0,5.0,0.004750810162102793,1380.1817322155787
2253,original,0.31622776601683794,1.0,5.0,0.005590810182512223,1380.1970399983713
2254,original,0.31622776601683794,1.0,5.0,0.006579332246575676,1380.2100289322125
2255,original,0.31622776601683794,1.0,5.0,0.007742636826811269,1380.221098966297
2256,original,0.31622776601683794,1.0,5.0,0.009111627561154887,1380.2305169542099
2257,original,0.31622776601683794,1.0,5.0,0.010722672220103232,1380.2385291668368
2258,original,0.31622776601683794,1.0,5.0,0.012618568830660211,1380.2453479578048
2259,original,0.31622776601683794,1.0,5.0,0.014849682622544635,1380.2511431140197
2260,original,0.31622776601683794,1.0,5.0,0.017475284000076828,1380.256080024146
2261,original,0.31622776601683794,1.0,5.0,0.020565123083486514,1380.2602722608308
2262,original,0.31622776601683794,1.0,5.0,0.024201282647943835,1380.2638557976484
2263,original,0.31622776601683794,1.0,5.0,0.02848035868435799,1380.2668721827524
2264,original,0.31622776601683794,1.0,5.0,0.03351602650938841,1380.269459428104
2265,original,0.31622776601683794,1.0,5.0,0.03944206059437656,1380.2716517228955
2266,original,0.31622776601683794,1.0,5.0,0.046415888336127725,1380.2735195772998
2267,original,0.31622776601683794,1.0,5.0,0.05462277217684337,1380.2751102455647
2268,original,0.31622776601683794,1.0,5.0,0.06428073117284319,1380.276457245245
2269,original,0.31622776601683794,1.0,5.0,0.07564633275546291,1380.2776050618152
2270,original,0.31622776601683794,1.0,5.0,0.08902150854450375,1380.2785802135452
2271,original,0.31622776601683794,1.0,5.0,0.1047615752789664,1380.2794094701267
2272,original,0.31622776601683794,1.0,5.0,0.12328467394420659,1380.2801150669502
2273,original,0.31622776601683794,1.0,5.0,0.145082877849594,1380.2807135192813
2274,original,0.31622776601683794,1.0,5.0,0.17073526474706888,1380.281223380633
2275,original,0.31622776601683794,1.0,5.0,0.2009233002565046,1380.281657873182
2276,original,0.31622776601683794,1.0,5.0,0.23644894126454072,1380.2820244982395
