,model,C0,S0,pato0,k_ap,GFP
95,original_dimer,0.1,0.1,1.0,5.214008287999684,315.2354710027948
96,original_dimer,0.1,0.1,1.0,6.135907273413163,315.2438841313774
97,original_dimer,0.1,0.1,1.0,7.220809018385457,315.25102708322544
98,original_dimer,0.1,0.1,1.0,8.497534359086439,315.25709908701435
99,original_dimer,0.1,0.1,1.0,10.0,315.2622476751392
100,original_dimer,0.1,0.1,5.0,1e-06,668.3727806510922
101,original_dimer,0.1,0.1,5.0,1.1768119524349991e-06,668.3728242124886
102,original_dimer,0.1,0.1,5.0,1.3848863713938717e-06,668.372820744471
103,original_dimer,0.1,0.1,5.0,1.6297508346206435e-06,668.3728384879425
104,original_dimer,0.1,0.1,5.0,1.917910261672489e-06,668.3728421878567
105,original_dimer,0.1,0.1,5.0,2.2570197196339214e-06,668.3728746747729
106,original_dimer,0.1,0.1,5.0,2.656087782946684e-06,668.372889066406
107,original_dimer,0.1,0.1,5.0,3.1257158496882352e-06,668.372911767489
108,original_dimer,0.1,0.1,5.0,3.6783797718286343e-06,668.3729331481511
109,original_dimer,0.1,0.1,5.0,4.328761281083061e-06,668.372975403944
110,original_dimer,0.1,0.1,5.0,5.0941380148163755e-06,668.3730533293228
111,original_dimer,0.1,0.1,5.0,5.994842503189409e-06,668.3731294650615
112,original_dimer,0.1,0.1,5.0,7.0548023107186455e-06,668.3732781769552
113,original_dimer,0.1,0.1,5.0,8.302175681319735e-06,668.3734477543584
114,original_dimer,0.1,0.1,5.0,9.770099572992246e-06,668.3736894778649
115,original_dimer,0.1,0.1,5.0,1.1497569953977357e-05,668.3740196444367
116,original_dimer,0.1,0.1,5.0,1.3530477745798076e-05,668.3744683282627
117,original_dimer,0.1,0.1,5.0,1.5922827933410938e-05,668.3750998120025
118,original_dimer,0.1,0.1,5.0,1.873817422860383e-05,668.3759896194291
119,original_dimer,0.1,0.1,5.0,2.2051307399030455e-05,668.3772238464029
120,original_dimer,0.1,0.1,5.0,2.5950242113997373e-05,668.3789280233057
121,original_dimer,0.1,0.1,5.0,3.053855508833412e-05,668.381279521305
122,original_dimer,0.1,0.1,5.0,3.5938136638046256e-05,668.3845206003613
123,original_dimer,0.1,0.1,5.0,4.229242874389499e-05,668.3890214687365
124,original_dimer,0.1,0.1,5.0,4.977023564332114e-05,668.3952691769189
125,original_dimer,0.1,0.1,5.0,5.857020818056661e-05,668.4038685316899
126,original_dimer,0.1,0.1,5.0,6.892612104349695e-05,668.4158396961152
127,original_dimer,0.1,0.1,5.0,8.111308307896872e-05,668.432383255564
128,original_dimer,0.1,0.1,5.0,9.545484566618328e-05,668.4552700296681
129,original_dimer,0.1,0.1,5.0,0.00011233240329780277,668.4869348803161
130,original_dimer,0.1,0.1,5.0,0.00013219411484660288,668.5307930227068
131,original_dimer,0.1,0.1,5.0,0.00015556761439304722,668.5914475300394
132,original_dimer,0.1,0.1,5.0,0.0001830738280295368,668.6753557863055
133,original_dimer,0.1,0.1,5.0,0.00021544346900318823,668.7913673621441
134,original_dimer,0.1,0.1,5.0,0.00025353644939701115,668.9517215454894
135,original_dimer,0.1,0.1,5.0,0.0002983647240283337,669.1733326140445
136,original_dimer,0.1,0.1,5.0,0.0003511191734215131,669.4793830785346
137,original_dimer,0.1,0.1,5.0,0.00041320124001153346,669.901656789862
138,original_dimer,0.1,0.1,5.0,0.00048626015800653534,670.4838146397269
139,original_dimer,0.1,0.1,5.0,0.0005722367659350214,671.2852596233287
140,original_dimer,0.1,0.1,5.0,0.0006734150657750821,672.3867113487698
141,original_dimer,0.1,0.1,5.0,0.0007924828983539169,673.8970652891012
142,original_dimer,0.1,0.1,5.0,0.0009326033468832199,675.9615455606115
143,original_dimer,0.1,0.1,5.0,0.0010974987654930556,678.7716075098393
144,original_dimer,0.1,0.1,5.0,0.001291549665014884,682.5746220544428
145,original_dimer,0.1,0.1,5.0,0.0015199110829529332,687.6810484860418
146,original_dimer,0.1,0.1,5.0,0.001788649529057435,694.4635382208028
147,original_dimer,0.1,0.1,5.0,0.00210490414451202,703.3381495119506
148,original_dimer,0.1,0.1,5.0,0.0024770763559917087,714.7120504715979
149,original_dimer,0.1,0.1,5.0,0.002915053062825176,728.879453724086
150,original_dimer,0.1,0.1,5.0,0.0034304692863149156,745.8572841658779
151,original_dimer,0.1,0.1,5.0,0.004037017258596553,765.1923848251919
152,original_dimer,0.1,0.1,5.0,0.004750810162102793,785.8530579489546
153,original_dimer,0.1,0.1,5.0,0.005590810182512223,806.3720232930945
154,original_dimer,0.1,0.1,5.0,0.006579332246575676,825.2883569247712
155,original_dimer,0.1,0.1,5.0,0.007742636826811269,841.6336538886283
156,original_dimer,0.1,0.1,5.0,0.009111627561154887,855.1095588240828
157,original_dimer,0.1,0.1,5.0,0.010722672220103232,865.9169593554075
158,original_dimer,0.1,0.1,5.0,0.012618568830660211,874.4804967983821
159,original_dimer,0.1,0.1,5.0,0.014849682622544635,881.2533471841803
160,original_dimer,0.1,0.1,5.0,0.017475284000076828,886.6299889434991
161,original_dimer,0.1,0.1,5.0,0.020565123083486514,890.9253870723771
162,original_dimer,0.1,0.1,5.0,0.024201282647943835,894.3816799983346
163,original_dimer,0.1,0.1,5.0,0.02848035868435799,897.1825612741967
164,original_dimer,0.1,0.1,5.0,0.03351602650938841,899.4672379755971
165,original_dimer,0.1,0.1,5.0,0.03944206059437656,901.3417631798126
166,original_dimer,0.1,0.1,5.0,0.046415888336127725,902.8877288135711
167,original_dimer,0.1,0.1,5.0,0.05462277217684337,904.1683487333142
168,original_dimer,0.1,0.1,5.0,0.06428073117284319,905.2332417937295
169,original_dimer,0.1,0.1,5.0,0.07564633275546291,906.1216281882859
170,original_dimer,0.1,0.1,5.0,0.08902150854450375,906.8648448021963
171,original_dimer,0.1,0.1,5.0,0.1047615752789664,907.4881021124936
172,original_dimer,0.1,0.1,5.0,0.12328467394420659,908.0117176931589
173,original_dimer,0.1,0.1,5.0,0.145082877849594,908.4524902316322
174,original_dimer,0.1,0.1,5.0,0.17073526474706888,908.8239795240937
175,original_dimer,0.1,0.1,5.0,0.2009233002565046,909.1374838936541
176,original_dimer,0.1,0.1,5.0,0.23644894126454072,909.4023504084514
177,original_dimer,0.1,0.1,5.0,0.2782559402207126,909.6262661025296
178,original_dimer,0.1,0.1,5.0,0.3274549162877725,909.8157589917905
179,original_dimer,0.1,0.1,5.0,0.38535285937105274,909.9762771179529
180,original_dimer,0.1,0.1,5.0,0.4534878508128582,910.1121797774583
181,original_dimer,0.1,0.1,5.0,0.5336699231206302,910.2273548421097
182,original_dimer,0.1,0.1,5.0,0.6280291441834247,910.3250337102128
183,original_dimer,0.1,0.1,5.0,0.7390722033525775,910.4078896210939
184,original_dimer,0.1,0.1,5.0,0.8697490026177834,910.4781874564944
185,original_dimer,0.1,0.1,5.0,1.0235310218990248,910.5378611780986
